title,author,url,Keyword
Connecting the CoppeliaSim robotics simulator to virtual reality,"(Bogaerts et al., 2020)",https://www.sciencedirect.com/science/article/pii/S2352711019302511,vr toolbox coppeliasim robot toolbox provides toolbox education humanrobot coppeliasim vr simulation software software virtual generality toolbox tool experience
rl_reach: Reproducible reinforcement learning experiments for robotic reaching tasks,"(Aumjaud et al., 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000099,learning agent training reinforcement agent hyperparameter reinforcement learning training configuration training environment optimal training training parameter reproducible reinforcement agent solving
2D-VSR-Sim: A simulation tool for the optimization of 2-D voxel-based soft robots,"(Medvet et al., 2020)",https://www.sciencedirect.com/science/article/pii/S2352711020302867,vsrs robot robot vsrs soft robot brain vsr brain designing brain 2dvsrsim 2dvsrsim experimentally vsrs body optimization vsrs software 2dvsrsim
STL_Process: A .STL-based preprocessor for robot path planning in manufacturing and quality control processes,"(Afroz et al., 2021)",https://www.sciencedirect.com/science/article/pii/S2352711021000650,robot programming 3d preprocessor based preprocessor programming offering format manufacturing programming visual module stl file input 3d
"Software architecture for YOLO, a creativity-stimulating robot","(Alves-Oliveira et al., 2020)",https://www.sciencedirect.com/science/article/pii/S2352711019302468,social robot creativity behavior creativity child creativity development creativity software theory creativity creativity expert ability creative research creativity process creative
Skinware 2.0: A real-time middleware for robot skin,"(Youssefi et al., 2015)",https://www.sciencedirect.com/science/article/pii/S2352711015000102,robot skin skin technology skin designed skinware discussing robot using skinware infancy skinware skinware middleware developing tactile tactile processing
MERLIN2: MachinEd Ros 2 pLanINg,"(González-Santmarta et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000143,service robot robot perform robot behavior performing robot allows robot robot run robot machine decisionmaking robot able symbolic planning
Roborueda: Python-based GUI to control a wheelchair and monitor user posture,"(Gonzalez-Cely et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023002510,robotic wheelchair wheelchair user testing wheelchair assistive technology wheelchair considering wheelchair wheelchair addition robotic rehabilitation assistive device posture control
Unknown Building Exploration Simulator (UBES),"(Allred et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823001136,exploration simulator multirobot exploration building exploration exploration implemented simulation software simulator ubes strategy multirobot environment software modern multirobot simulator
RTCF: A framework for seamless and modular real-time control with ROS,"(Fennel, Geyer, & Hanebeck, 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000427,realtime control capability rtcf platform realtime framework rtcf realtime capable control framework introducing realtime rtcf provide ro realtime control application
tx2_fcnn_node: An open-source ROS compatible tool for monocular depth reconstruction,"(Muravyev, Bokovoy, & Yakovlev, 2022)",https://www.sciencedirect.com/science/article/pii/S2352711021001837,tx2fcnnnode robot robotic software robotics tool depth reconstruction network robotic operating ro real robot robotics area robotics robot
iviz: A ROS visualization app for mobile devices,"(Zea & Hanebeck, 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000051,reality platform mobile platform data robot visualization platform platform io platform desired platform mobile application platform designed platform robotic
HAVPTAT: A Human Activity Video Pose Tracking Annotation Tool,"(Quan & Bonarini, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000318,person tracking pose tracking activity video tracking annotation pose video video pose activity recognition human activity software human tracking
AI-Skin: Skin disease recognition based on self-learning and wide data collection through a closed-loop framework,"(Chen et al., 2020)",https://www.sciencedirect.com/science/article/abs/pii/S1566253519300867,ai framework disease classification based data diagnosis service classification medical ai lifethreatening skin medical data disease recognition skin condition
Pattern recognition receptors in infectious skin diseases,"(de Koning et al., 2012)",https://www.sciencedirect.com/science/article/abs/pii/S1286457912000767,dermatotropic pathogen pathogen prr recognize dermatotropic prrs recognize receptor prrs prrs identified prr functioning dermatotropic prr prrs
Skin lesion recognition via global-local attention and dual-branch input network,"(Tan et al., 2024)",https://www.sciencedirect.com/science/article/abs/pii/S0952197623015695,deficiency training lesion recognition dglaresnet50 recognition training data recognition accuracy patient interclass diagnosis skin deep learning improve identification dglaresnet50 improve
XRAE: Extended Reality Acuity Examination,"(Tseng et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023001255,text based application xr text optimized user interface textbased ui text read application comprehensive text xr hardware ui
Towards an implementation of immersive experience application for marketing and promotion through virtual exhibition,"(Ario et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822001233,vr technology presence questionnaire vr application virtual exhibition reality vr presence sp comparing vr spatial presence vr significant presence
BEAUD: A Browser Extension to Automatize End-User Deeds,"(Aldalur, 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000532,web augmentation augmentation extension augmentation allows augmentation web tool behavior web allows automating extension allows beaud web allows computerliterate
viskillz-blenderA Python package to generate assets of Mental Cutting Test exercises using Blender,"(Tóth et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023000249,test spatial organizing exam designing exercise cutting test exam measurement exam method designing test mct used test publishing test
SfM Flow: A comprehensive toolset for the evaluation of 3D reconstruction pipelines,"(Marelli et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2352711021001692,sfm flow flow blender perform 3d reconstruction pipeline motion pipeline 3d reconstruction specific 3d image 3d reconstruction virtual 3d scene
